,Time,Throttle,Brake,Vel,Accel,Gear,RPM
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0119659900665,0.1,0.0,0.0,0.0,0.0,0.0
2,0.0249860286713,0.1,0.0,0.0,0.0,0.0,0.0
3,0.0379319190979,0.1,0.0,0.0,0.0,0.0,0.0
4,0.0503258705139,0.1,0.0,0.0,0.0,0.0,0.0
5,0.0631809234619,0.1,0.0,0.0,0.0,0.0,0.0
6,0.0755059719086,0.1,0.0,-1.83829513389e-07,0.0,0.0,12.6600580215
7,0.0904109477997,0.1,0.0,1.70851315318e-08,4.44528959633e-05,0.0,20.6382694244
8,0.104249954224,0.1,0.0,1.52870125447e-08,-2.08509445656e-05,0.0,23.7854232788
9,0.117151975632,0.1,0.0,1.92120008791e-08,-1.21335119729e-07,0.0,28.4373912811
10,0.129283905029,0.1,0.0,1.92934503929e-08,4.63824846975e-07,0.0,32.0053253174
11,0.141863822937,0.1,0.0,-1.50126695075e-07,2.16852331505e-05,0.0,39.0532875061
12,0.15510392189,0.1,0.0,2.34615935568e-08,2.03128292924e-05,0.0,45.286781311
13,0.16769695282,0.1,0.0,3.79919612215e-07,5.36925767847e-07,0.0,48.3964881897
14,0.180730819702,0.1,0.0,2.06576643791e-07,-8.37468396639e-05,0.0,54.6015777588
15,0.193066835403,0.1,0.0,-3.13118391659e-07,6.29340356681e-05,0.0,57.6971473694
16,0.205373048782,0.1,0.0,2.30843639315e-07,6.35879259789e-05,0.0,63.8740577698
17,0.217923879623,0.1,0.0,5.50790986154e-08,1.72119985109e-06,0.0,66.9553222656
18,0.230517864227,0.1,0.0,-1.28760547113e-07,-2.10872094613e-05,0.0,70.032043457
19,0.243320941925,0.1,0.0,4.61278517605e-08,5.79805564485e-05,0.0,76.670425415
20,0.256757974625,0.1,0.0,-3.19739001498e-07,-4.27174272772e-05,0.0,79.7322998047
21,0.269377946854,0.1,0.0,-1.52778241613e-07,-3.68649743905e-05,0.0,83.3733978271
22,0.281640052795,0.1,0.0,2.16353910787e-07,-1.9556777886e-07,0.0,91.9546508789
23,0.295474052429,0.1,0.0,-1.40685372685e-07,4.4527623686e-05,0.0,94.9952850342
24,0.309015989304,0.1,0.0,2.12068130168e-07,-4.28510611528e-05,0.0,98.0292663574
25,0.324678897858,0.1,0.0,-1.47726609612e-07,-1.55722791533e-05,0.0,105.059692383
26,0.337978839874,0.1,0.0,-1.44818997683e-07,1.55160549298e-07,0.0,111.09236908
27,0.351426839828,0.1,0.0,2.11032244124e-07,1.44621225218e-07,0.0,114.814949036
28,0.36455988884,0.1,0.0,-1.44342536146e-07,3.62528771802e-05,0.0,118.353179932
29,0.3775639534,0.1,0.0,-1.45650986383e-07,5.01238682773e-05,0.0,125.167457581
30,0.390911817551,0.1,0.0,2.05312474577e-07,-5.60770240554e-05,0.0,128.580245972
31,0.404846906662,0.1,0.0,2.42824853558e-08,3.81023824048e-07,0.0,135.42149353
32,0.417307853699,0.1,0.0,-3.38336207051e-07,-2.22164017032e-05,0.0,138.393829346
33,0.430481910706,0.1,0.0,1.95478790488e-07,6.33385934634e-05,0.0,144.324661255
34,0.442988872528,0.1,0.0,-1.65487520576e-07,7.25895347387e-07,0.0,147.300216675
35,0.456318855286,0.1,0.0,-1.78332896894e-07,2.02867067856e-05,0.0,153.204147339
36,0.469319820404,0.1,0.0,-8.30863555734e-09,-2.13569765037e-05,0.0,159.090011597
37,0.482055902481,0.1,0.0,-4.39734293423e-09,4.17500959884e-05,0.0,162.026290894
38,0.495448827744,0.1,0.0,1.72815887822e-07,4.58970873751e-07,0.0,165.025695801
39,0.508903980255,0.1,0.0,-3.59386206128e-07,7.71517932208e-07,0.0,171.551269531
40,0.522436857224,0.1,0.0,1.76814040742e-07,6.34005846223e-05,0.0,177.462051392
41,0.534693956375,0.1,0.0,-1.76584549649e-07,9.43909299167e-07,0.0,180.370391846
42,0.547626018524,0.1,0.0,-1.829187255e-07,-4.16542752646e-05,0.0,183.326782227
43,0.560964822769,0.1,0.0,1.84908515166e-07,1.4958633983e-05,0.0,190.660476685
44,0.573695898056,0.1,0.0,-1.67276027696e-07,1.8454675228e-05,0.0,194.195968628
45,0.586937904358,0.1,0.0,-1.69345142353e-07,-4.16686780227e-05,0.0,197.119827271
46,0.599925994873,0.1,0.0,-1.60456366416e-07,3.80314704671e-05,0.0,203.630355835
47,0.612112045288,0.1,0.0,3.73224565919e-07,-4.20961514465e-05,0.0,206.498687744
48,0.62468290329,0.1,0.0,0.0,5.08409830218e-05,0.0,210.10508728
49,0.637670993805,0.1,0.0,-5.94683724486e-09,-4.47861930297e-05,0.0,212.9634552
50,0.651320934296,0.1,0.0,-7.27543536527e-09,1.69452323462e-05,0.0,220.765670776
51,0.664103984833,0.1,0.0,1.66142527291e-07,-1.88866215467e-05,0.0,224.060791016
52,0.677773952484,0.1,0.0,-2.01110509579e-07,-7.44571138966e-07,0.0,230.046173096
53,0.690213918686,0.1,0.0,1.39911037422e-07,-4.01505021728e-05,0.0,233.097351074
54,0.704221010208,0.1,0.0,1.17852941628e-07,-2.10072321352e-05,0.0,240.186462402
55,0.717506885529,0.1,0.0,-6.02911001124e-08,2.00834947464e-05,0.0,242.999191284
56,0.730763912201,0.1,0.0,1.02286868753e-07,-1.02128046819e-06,0.0,248.611557007
57,0.74320101738,0.1,0.0,1.01510266859e-07,2.0526604203e-05,0.0,251.411392212
58,0.75643992424,0.1,0.0,-8.77735786275e-08,-6.27552594779e-07,0.0,256.998168945
59,0.769711971283,0.1,0.0,-2.76021808077e-07,-2.20874590013e-05,0.0,259.785308838
60,0.782675981522,0.1,0.0,2.43268431177e-07,1.94705189642e-05,0.0,265.538330078
61,0.796064853668,0.1,0.0,6.42146886776e-08,3.17804042425e-05,0.0,269.276123047
62,0.808892011642,0.1,0.0,-3.05538037537e-07,-4.33300920122e-05,0.0,274.893371582
63,0.821305036545,0.1,0.0,-1.32729795155e-07,-1.02512080957e-06,0.0,277.653045654
64,0.8335750103,0.1,0.0,4.39146603526e-08,3.83995793527e-05,0.0,283.465423584
65,0.850075006485,0.1,0.0,3.91945391698e-08,-2.14699484786e-05,0.0,286.212280273
66,0.863229990005,0.1,0.0,-1.47678008489e-07,-2.21285954467e-05,0.0,292.734588623
67,0.876049041748,0.1,0.0,2.9346585606e-08,-2.9880538932e-07,0.0,295.467102051
68,0.888831853867,0.1,0.0,3.6845129614e-08,2.17474098463e-05,0.0,300.919769287
69,0.90170788765,0.1,0.0,-1.43178283452e-07,-2.08456294786e-05,0.0,303.639831543
70,0.913935899734,0.1,0.0,3.13772403615e-08,1.77853926289e-05,0.0,309.515258789
71,0.9274559021,0.1,0.0,-1.51360069367e-07,2.02624008239e-07,0.0,312.441253662
72,0.940630912781,0.1,0.0,2.56601992987e-08,2.09531172004e-05,0.0,317.842285156
73,0.953171014786,0.1,0.0,2.05468538184e-07,2.28232607924e-07,0.0,321.236175537
74,0.966346025467,0.1,0.0,-1.6004260317e-07,-4.28585117334e-05,0.0,326.610626221
75,0.97944688797,0.1,0.0,1.9527016093e-07,-9.99350845632e-07,0.0,329.291503906
76,0.992626905441,0.1,0.0,1.7232785865e-08,-2.09996596823e-05,0.0,334.640960693
77,1.00590586662,0.1,0.0,1.46997294337e-08,-3.39741177413e-07,0.0,337.501434326
78,1.01869392395,0.1,0.0,1.88619964092e-07,-2.17165888898e-05,0.0,342.826049805
79,1.03112387657,0.1,0.0,0.0,4.25861871918e-05,0.0,345.482269287
